batch_id,tile_id,print_id,saturated,latency_ms,timestamp
1,1,SI266220200309225433,0,0,2025-07-08T10:44:46.525944851Z
2,2,SI266220200309225433,0,0,2025-07-08T10:44:46.526733967Z
7,7,SI266220200309225433,4555,0,2025-07-08T10:44:46.530020145Z
11,11,SI266220200309225433,0,0,2025-07-08T10:44:46.605087061Z
15,15,SI266220200309225433,0,0,2025-07-08T10:44:46.657044661Z
0,0,SI266220200309225433,0,0,2025-07-08T10:44:46.523695033Z
4,4,SI266220200309225433,668,0,2025-07-08T10:44:46.528052262Z
8,8,SI266220200309225433,0,0,2025-07-08T10:44:46.530504805Z
5,5,SI266220200309225433,0,0,2025-07-08T10:44:46.528753443Z
16,0,SI266220200309225433,0,0,2025-07-08T10:44:46.659518824Z
19,3,SI266220200309225433,348,0,2025-07-08T10:44:46.667157397Z
12,12,SI266220200309225433,5,0,2025-07-08T10:44:46.605674773Z
23,7,SI266220200309225433,298,0,2025-07-08T10:44:46.672905414Z
9,9,SI266220200309225433,1712,0,2025-07-08T10:44:46.531404877Z
6,6,SI266220200309225433,0,0,2025-07-08T10:44:46.529512437Z
14,14,SI266220200309225433,0,0,2025-07-08T10:44:46.647188366Z
18,2,SI266220200309225433,0,0,2025-07-08T10:44:46.664998180Z
22,6,SI266220200309225433,0,0,2025-07-08T10:44:46.671705348Z
20,4,SI266220200309225433,0,0,2025-07-08T10:44:46.668019523Z
10,10,SI266220200309225433,787,0,2025-07-08T10:44:46.532173561Z
13,13,SI266220200309225433,0,0,2025-07-08T10:44:46.645573904Z
21,5,SI266220200309225433,0,0,2025-07-08T10:44:46.669537592Z
3,3,SI266220200309225433,5639,0,2025-07-08T10:44:46.527442724Z
27,11,SI266220200309225433,0,0,2025-07-08T10:44:47.020442766Z
26,10,SI266220200309225433,0,0,2025-07-08T10:44:47.018870088Z
28,12,SI266220200309225433,0,0,2025-07-08T10:44:47.021598526Z
32,0,SI266220200309225433,0,0,2025-07-08T10:44:47.033084759Z
36,4,SI266220200309225433,0,0,2025-07-08T10:44:47.037549836Z
25,9,SI266220200309225433,0,0,2025-07-08T10:44:47.017401863Z
29,13,SI266220200309225433,0,0,2025-07-08T10:44:47.023034476Z
31,15,SI266220200309225433,0,0,2025-07-08T10:44:47.031938896Z
30,14,SI266220200309225433,0,0,2025-07-08T10:44:47.024598349Z
17,1,SI266220200309225433,0,0,2025-07-08T10:44:46.663230986Z
47,15,SI266220200309225433,0,0,2025-07-08T10:44:47.094536964Z
35,3,SI266220200309225433,1253,0,2025-07-08T10:44:47.036982613Z
39,7,SI266220200309225433,113,0,2025-07-08T10:44:47.059764717Z
43,11,SI266220200309225433,0,0,2025-07-08T10:44:47.067928942Z
37,5,SI266220200309225433,0,0,2025-07-08T10:44:47.038174917Z
24,8,SI266220200309225433,0,0,2025-07-08T10:44:46.721386286Z
34,2,SI266220200309225433,0,0,2025-07-08T10:44:47.036021025Z
42,10,SI266220200309225433,0,0,2025-07-08T10:44:47.067010748Z
46,14,SI266220200309225433,0,0,2025-07-08T10:44:47.070446385Z
50,2,SI266220200309225433,77,0,2025-07-08T10:44:47.098272191Z
48,0,SI266220200309225433,0,0,2025-07-08T10:44:47.095561107Z
40,8,SI266220200309225433,0,0,2025-07-08T10:44:47.063690508Z
51,3,SI266220200309225433,6667,0,2025-07-08T10:44:47.099825064Z
38,6,SI266220200309225433,0,0,2025-07-08T10:44:47.058323523Z
41,9,SI266220200309225433,0,0,2025-07-08T10:44:47.065445056Z
33,1,SI266220200309225433,0,0,2025-07-08T10:44:47.034305287Z
49,1,SI266220200309225433,0,0,2025-07-08T10:44:47.096594686Z
44,12,SI266220200309225433,0,0,2025-07-08T10:44:47.068679257Z
45,13,SI266220200309225433,0,0,2025-07-08T10:44:47.069480814Z
57,9,SI266220200309225433,358,0,2025-07-08T10:44:47.148919632Z
