batch_id,tile_id,print_id,saturated,latency_ms,timestamp
1,1,SI266220200309225433,0,0,2025-07-06T08:13:58.473329079Z
0,0,SI266220200309225433,0,0,2025-07-06T08:13:58.449687257Z
3,3,SI266220200309225433,5639,0,2025-07-06T08:13:58.619705200Z
2,2,SI266220200309225433,0,0,2025-07-06T08:13:58.587698824Z
4,4,SI266220200309225433,668,0,2025-07-06T08:13:58.666602849Z
5,5,SI266220200309225433,0,0,2025-07-06T08:13:58.740884864Z
7,7,SI266220200309225433,4555,0,2025-07-06T08:13:58.855828533Z
6,6,SI266220200309225433,0,0,2025-07-06T08:13:58.810794834Z
9,9,SI266220200309225433,1712,0,2025-07-06T08:13:58.915933186Z
10,10,SI266220200309225433,787,0,2025-07-06T08:13:58.939187357Z
8,8,SI266220200309225433,0,0,2025-07-06T08:13:58.896863342Z
11,11,SI266220200309225433,0,0,2025-07-06T08:13:59.002894978Z
12,12,SI266220200309225433,5,0,2025-07-06T08:13:59.059392886Z
13,13,SI266220200309225433,0,0,2025-07-06T08:13:59.139313163Z
17,1,SI266220200309225433,0,0,2025-07-06T08:13:59.279762791Z
14,14,SI266220200309225433,0,0,2025-07-06T08:13:59.200911090Z
16,0,SI266220200309225433,0,0,2025-07-06T08:13:59.256334195Z
15,15,SI266220200309225433,0,0,2025-07-06T08:13:59.221286525Z
18,2,SI266220200309225433,0,0,2025-07-06T08:13:59.313611316Z
21,5,SI266220200309225433,0,0,2025-07-06T08:13:59.429613947Z
20,4,SI266220200309225433,0,0,2025-07-06T08:13:59.411608730Z
19,3,SI266220200309225433,348,0,2025-07-06T08:13:59.388104421Z
24,8,SI266220200309225433,0,0,2025-07-06T08:13:59.581106257Z
23,7,SI266220200309225433,298,0,2025-07-06T08:13:59.555577904Z
22,6,SI266220200309225433,0,0,2025-07-06T08:13:59.524916633Z
25,9,SI266220200309225433,0,0,2025-07-06T08:13:59.604251885Z
29,13,SI266220200309225433,0,0,2025-07-06T08:13:59.673452014Z
28,12,SI266220200309225433,0,0,2025-07-06T08:13:59.659271625Z
27,11,SI266220200309225433,0,0,2025-07-06T08:13:59.644759318Z
26,10,SI266220200309225433,0,0,2025-07-06T08:13:59.623364693Z
33,1,SI266220200309225433,0,0,2025-07-06T08:13:59.762250173Z
32,0,SI266220200309225433,0,0,2025-07-06T08:13:59.746126242Z
31,15,SI266220200309225433,0,0,2025-07-06T08:13:59.728012657Z
30,14,SI266220200309225433,0,0,2025-07-06T08:13:59.697710834Z
35,3,SI266220200309225433,1253,0,2025-07-06T08:13:59.852956571Z
34,2,SI266220200309225433,0,0,2025-07-06T08:13:59.818953912Z
37,5,SI266220200309225433,0,0,2025-07-06T08:13:59.963698004Z
36,4,SI266220200309225433,0,0,2025-07-06T08:13:59.900814091Z
38,6,SI266220200309225433,0,0,2025-07-06T08:14:00.037964035Z
41,9,SI266220200309225433,0,0,2025-07-06T08:14:00.152043758Z
40,8,SI266220200309225433,0,0,2025-07-06T08:14:00.130636714Z
39,7,SI266220200309225433,113,0,2025-07-06T08:14:00.108803073Z
42,10,SI266220200309225433,0,0,2025-07-06T08:14:00.182236334Z
45,13,SI266220200309225433,0,0,2025-07-06T08:14:00.266582494Z
44,12,SI266220200309225433,0,0,2025-07-06T08:14:00.248295038Z
43,11,SI266220200309225433,0,0,2025-07-06T08:14:00.216082192Z
46,14,SI266220200309225433,0,0,2025-07-06T08:14:00.284754267Z
49,1,SI266220200309225433,0,0,2025-07-06T08:14:00.351895267Z
48,0,SI266220200309225433,0,0,2025-07-06T08:14:00.333992994Z
47,15,SI266220200309225433,0,0,2025-07-06T08:14:00.313159087Z
50,2,SI266220200309225433,77,0,2025-07-06T08:14:00.385698691Z
53,5,SI266220200309225433,129,0,2025-07-06T08:14:00.485385476Z
52,4,SI266220200309225433,0,0,2025-07-06T08:14:00.466538670Z
51,3,SI266220200309225433,6667,0,2025-07-06T08:14:00.437852952Z
57,9,SI266220200309225433,358,0,2025-07-06T08:14:00.591395055Z
56,8,SI266220200309225433,0,0,2025-07-06T08:14:00.571257981Z
55,7,SI266220200309225433,2895,0,2025-07-06T08:14:00.540979561Z
54,6,SI266220200309225433,0,0,2025-07-06T08:14:00.504070833Z
60,12,SI266220200309225433,0,0,2025-07-06T08:14:00.680462624Z
59,11,SI266220200309225433,0,0,2025-07-06T08:14:00.647037599Z
58,10,SI266220200309225433,4,0,2025-07-06T08:14:00.611154443Z
62,14,SI266220200309225433,0,0,2025-07-06T08:14:00.716865725Z
61,13,SI266220200309225433,0,0,2025-07-06T08:14:00.703925271Z
65,1,SI266220200309225433,0,0,2025-07-06T08:14:00.779693117Z
64,0,SI266220200309225433,0,0,2025-07-06T08:14:00.764778190Z
63,15,SI266220200309225433,0,0,2025-07-06T08:14:00.743441109Z
66,2,SI266220200309225433,0,0,2025-07-06T08:14:00.795204747Z
69,5,SI266220200309225433,0,0,2025-07-06T08:14:00.851817130Z
68,4,SI266220200309225433,0,0,2025-07-06T08:14:00.836586770Z
67,3,SI266220200309225433,268,0,2025-07-06T08:14:00.817537028Z
70,6,SI266220200309225433,0,0,2025-07-06T08:14:00.879341032Z
73,9,SI266220200309225433,0,0,2025-07-06T08:14:00.987779847Z
72,8,SI266220200309225433,0,0,2025-07-06T08:14:00.941969204Z
71,7,SI266220200309225433,91,0,2025-07-06T08:14:00.915527498Z
76,12,SI266220200309225433,0,0,2025-07-06T08:14:01.075346694Z
75,11,SI266220200309225433,0,0,2025-07-06T08:14:01.045901728Z
74,10,SI266220200309225433,0,0,2025-07-06T08:14:01.016904132Z
77,13,SI266220200309225433,0,0,2025-07-06T08:14:01.102385552Z
80,0,SI266220200309225433,0,0,2025-07-06T08:14:01.193365230Z
79,15,SI266220200309225433,0,0,2025-07-06T08:14:01.155607625Z
78,14,SI266220200309225433,0,0,2025-07-06T08:14:01.121932121Z
81,1,SI266220200309225433,0,0,2025-07-06T08:14:01.210975181Z
85,5,SI266220200309225433,0,0,2025-07-06T08:14:01.287873627Z
84,4,SI266220200309225433,0,0,2025-07-06T08:14:01.270699904Z
83,3,SI266220200309225433,396,0,2025-07-06T08:14:01.249450100Z
