batch_id,print_id,tile_id,P1_x,P1_y,δP1,P2_x,P2_y,δP2,P3_x,P3_y,δP3,P4_x,P4_y,δP4,P5_x,P5_y,δP5,latency_ms,timestamp
1,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2025-06-30T13:36:01.345983706Z
3,SI266220200309225433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2025-06-30T13:36:01.347198966Z
0,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2025-06-30T13:36:01.344685318Z
5,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2025-06-30T13:36:01.348361164Z
2,SI266220200309225433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2025-06-30T13:36:01.346628586Z
4,SI266220200309225433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2025-06-30T13:36:01.347718952Z
7,SI266220200309225433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2025-06-30T13:36:01.387488873Z
6,SI266220200309225433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2025-06-30T13:36:01.386975484Z
9,SI266220200309225433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2025-06-30T13:36:01.395421020Z
8,SI266220200309225433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2025-06-30T13:36:01.387908377Z
12,SI266220200309225433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2025-06-30T13:36:01.489844665Z
11,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2025-06-30T13:36:01.489229182Z
10,SI266220200309225433,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2025-06-30T13:36:01.448648853Z
15,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2025-06-30T13:36:01.509408323Z
14,SI266220200309225433,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2025-06-30T13:36:01.508566046Z
17,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2025-06-30T13:36:01.531023724Z
13,SI266220200309225433,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2025-06-30T13:36:01.490575948Z
16,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2025-06-30T13:36:01.510006750Z
19,SI266220200309225433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2025-06-30T13:36:01.552217193Z
18,SI266220200309225433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2025-06-30T13:36:01.531847015Z
20,SI266220200309225433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2025-06-30T13:36:01.588972798Z
21,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2025-06-30T13:36:01.590084292Z
22,SI266220200309225433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2025-06-30T13:36:01.636639733Z
23,SI266220200309225433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2025-06-30T13:36:01.637579224Z
26,SI266220200309225433,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2025-06-30T13:36:01.729528214Z
25,SI266220200309225433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2025-06-30T13:36:01.711999812Z
27,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2025-06-30T13:36:01.744605504Z
30,SI266220200309225433,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2025-06-30T13:36:01.762555138Z
31,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2025-06-30T13:36:01.763045910Z
24,SI266220200309225433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2025-06-30T13:36:01.638640697Z
28,SI266220200309225433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2025-06-30T13:36:01.745261628Z
34,SI266220200309225433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2025-06-30T13:36:01.792480274Z
33,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2025-06-30T13:36:01.791680427Z
32,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2025-06-30T13:36:01.763362482Z
29,SI266220200309225433,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2025-06-30T13:36:01.745958664Z
36,SI266220200309225433,4,272,346,7344,271,345,7311,425,369,7291,272,345,7274,425,368,7249,63,2025-06-30T13:36:01.806435695Z
38,SI266220200309225433,6,1,252,6453,0,0,0,0,0,0,0,0,0,0,0,0,213,2025-06-30T13:36:01.840973828Z
35,SI266220200309225433,3,498,94,11481,498,93,11025,498,95,9803,383,168,9428,499,94,9403,46,2025-06-30T13:36:01.800627924Z
37,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2025-06-30T13:36:01.806987477Z
39,SI266220200309225433,7,1,94,11652,1,95,11171,1,93,10661,1,96,10464,1,97,9850,118,2025-06-30T13:36:02.046917506Z
40,SI266220200309225433,8,468,326,6157,0,0,0,0,0,0,0,0,0,0,0,0,13,2025-06-30T13:36:02.047564604Z
41,SI266220200309225433,9,169,498,11962,170,498,11385,168,498,10853,167,498,9210,169,497,9207,165,2025-06-30T13:36:02.048427481Z
44,SI266220200309225433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2025-06-30T13:36:02.209667676Z
42,SI266220200309225433,10,169,1,11429,170,1,11295,168,1,10217,161,1,9596,160,1,9538,55,2025-06-30T13:36:02.161682656Z
43,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2025-06-30T13:36:02.209057880Z
45,SI266220200309225433,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2025-06-30T13:36:02.210333384Z
46,SI266220200309225433,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2025-06-30T13:36:02.240877882Z
47,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2025-06-30T13:36:02.241729594Z
49,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,2025-06-30T13:36:02.242529229Z
48,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2025-06-30T13:36:02.242126623Z
51,SI266220200309225433,3,498,179,13536,498,178,13164,498,167,13073,498,160,12885,498,173,12865,185,2025-06-30T13:36:02.399944554Z
52,SI266220200309225433,4,188,347,6681,187,347,6590,189,347,6050,0,0,0,0,0,0,52,2025-06-30T13:36:02.563495929Z
53,SI266220200309225433,5,349,469,13262,349,468,13181,348,469,12338,350,469,12336,349,467,12306,51,2025-06-30T13:36:02.564211955Z
55,SI266220200309225433,7,1,148,13433,1,160,13375,1,179,13238,1,173,13183,1,178,13183,53,2025-06-30T13:36:02.611100455Z
50,SI266220200309225433,2,498,168,13505,498,167,13128,498,169,12846,498,170,12313,498,183,11909,178,2025-06-30T13:36:02.389507543Z
57,SI266220200309225433,9,81,498,15745,169,498,15025,140,498,14759,82,498,14714,168,498,14453,77,2025-06-30T13:36:02.658542053Z
54,SI266220200309225433,6,1,167,14455,1,168,14445,1,169,13575,1,166,12544,1,170,12544,51,2025-06-30T13:36:02.610633473Z
58,SI266220200309225433,10,104,1,16192,105,1,15987,103,1,15436,106,1,15260,104,2,15135,125,2025-06-30T13:36:02.727916092Z
56,SI266220200309225433,8,498,314,6346,498,355,6165,498,315,6078,0,0,0,0,0,0,183,2025-06-30T13:36:02.611374780Z
59,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2025-06-30T13:36:02.728397850Z
63,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2025-06-30T13:36:02.846842921Z
65,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2025-06-30T13:36:02.847669839Z
61,SI266220200309225433,13,41,456,9365,42,456,9193,42,457,8736,41,455,8296,40,455,8199,63,2025-06-30T13:36:02.789656230Z
62,SI266220200309225433,14,1,1,7330,1,2,6025,0,0,0,0,0,0,0,0,0,126,2025-06-30T13:36:02.802160938Z
67,SI266220200309225433,3,498,94,11700,498,93,11444,498,95,10079,499,94,9275,499,93,8866,21,2025-06-30T13:36:02.908996739Z
64,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2025-06-30T13:36:02.847318206Z
60,SI266220200309225433,12,1,314,6072,1,315,6046,0,0,0,0,0,0,0,0,0,105,2025-06-30T13:36:02.755890513Z
69,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2025-06-30T13:36:02.922842155Z
66,SI266220200309225433,2,498,162,6210,498,161,6035,0,0,0,0,0,0,0,0,0,128,2025-06-30T13:36:02.855971691Z
68,SI266220200309225433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2025-06-30T13:36:02.909349218Z
70,SI266220200309225433,6,1,162,7598,1,161,7441,1,167,7086,351,464,6875,351,465,6711,69,2025-06-30T13:36:02.978843398Z
71,SI266220200309225433,7,1,93,11302,1,94,11249,440,93,10403,440,94,9852,439,93,9836,67,2025-06-30T13:36:02.979440535Z
73,SI266220200309225433,9,251,498,9553,250,498,9424,252,498,8619,251,499,7639,498,498,7635,69,2025-06-30T13:36:03.037797826Z
75,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2025-06-30T13:36:03.097591417Z
72,SI266220200309225433,8,498,314,7040,498,313,6964,498,315,6283,498,355,6206,0,0,0,92,2025-06-30T13:36:02.985514661Z
74,SI266220200309225433,10,250,1,9827,251,1,9594,498,1,8527,252,1,8461,104,1,8024,68,2025-06-30T13:36:03.097159242Z
78,SI266220200309225433,14,1,1,8133,2,1,6846,1,2,6630,29,1,6401,30,1,6208,72,2025-06-30T13:36:03.127331439Z
76,SI266220200309225433,12,1,314,6529,1,313,6316,151,383,6295,151,384,6180,151,382,6015,94,2025-06-30T13:36:03.098014004Z
79,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2025-06-30T13:36:03.127898916Z
81,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2025-06-30T13:36:03.189762677Z
80,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2025-06-30T13:36:03.189365948Z
