batch_id,tile_id,print_id,saturated,latency_ms,timestamp
3,3,SI266220200309225433,5639,0,2025-07-08T10:37:05.205784774Z
0,0,SI266220200309225433,0,0,2025-07-08T10:37:05.201729020Z
4,4,SI266220200309225433,668,0,2025-07-08T10:37:05.206353780Z
2,2,SI266220200309225433,0,0,2025-07-08T10:37:05.204891978Z
6,6,SI266220200309225433,0,0,2025-07-08T10:37:05.208064315Z
1,1,SI266220200309225433,0,0,2025-07-08T10:37:05.204215386Z
5,5,SI266220200309225433,0,0,2025-07-08T10:37:05.207102411Z
7,7,SI266220200309225433,4555,0,2025-07-08T10:37:05.276111738Z
11,11,SI266220200309225433,0,0,2025-07-08T10:37:05.302199552Z
15,15,SI266220200309225433,0,0,2025-07-08T10:37:05.307788596Z
19,3,SI266220200309225433,348,0,2025-07-08T10:37:05.343052880Z
8,8,SI266220200309225433,0,0,2025-07-08T10:37:05.276828272Z
12,12,SI266220200309225433,5,0,2025-07-08T10:37:05.303279584Z
16,0,SI266220200309225433,0,0,2025-07-08T10:37:05.308744256Z
20,4,SI266220200309225433,0,0,2025-07-08T10:37:05.344458232Z
24,8,SI266220200309225433,0,0,2025-07-08T10:37:05.364199619Z
10,10,SI266220200309225433,787,0,2025-07-08T10:37:05.279056480Z
14,14,SI266220200309225433,0,0,2025-07-08T10:37:05.305884784Z
18,2,SI266220200309225433,0,0,2025-07-08T10:37:05.341926592Z
22,6,SI266220200309225433,0,0,2025-07-08T10:37:05.353682830Z
9,9,SI266220200309225433,1712,0,2025-07-08T10:37:05.277918859Z
13,13,SI266220200309225433,0,0,2025-07-08T10:37:05.304434731Z
17,1,SI266220200309225433,0,0,2025-07-08T10:37:05.309794527Z
21,5,SI266220200309225433,0,0,2025-07-08T10:37:05.345770241Z
23,7,SI266220200309225433,298,0,2025-07-08T10:37:05.362630517Z
27,11,SI266220200309225433,0,0,2025-07-08T10:37:05.382550164Z
31,15,SI266220200309225433,0,0,2025-07-08T10:37:05.387100073Z
28,12,SI266220200309225433,0,0,2025-07-08T10:37:05.383738124Z
32,0,SI266220200309225433,0,0,2025-07-08T10:37:05.387882821Z
26,10,SI266220200309225433,0,0,2025-07-08T10:37:05.366482873Z
30,14,SI266220200309225433,0,0,2025-07-08T10:37:05.386097486Z
34,2,SI266220200309225433,0,0,2025-07-08T10:37:05.480945094Z
25,9,SI266220200309225433,0,0,2025-07-08T10:37:05.365396073Z
29,13,SI266220200309225433,0,0,2025-07-08T10:37:05.384754856Z
33,1,SI266220200309225433,0,0,2025-07-08T10:37:05.388694806Z
35,3,SI266220200309225433,1253,0,2025-07-08T10:37:05.482109317Z
36,4,SI266220200309225433,0,0,2025-07-08T10:37:05.483002282Z
40,8,SI266220200309225433,0,0,2025-07-08T10:37:05.514464396Z
38,6,SI266220200309225433,0,0,2025-07-08T10:37:05.490388543Z
39,7,SI266220200309225433,113,0,2025-07-08T10:37:05.513185555Z
37,5,SI266220200309225433,0,0,2025-07-08T10:37:05.484667419Z
44,12,SI266220200309225433,0,0,2025-07-08T10:37:06.099168458Z
43,11,SI266220200309225433,0,0,2025-07-08T10:37:06.098296460Z
48,0,SI266220200309225433,0,0,2025-07-08T10:37:06.101303231Z
42,10,SI266220200309225433,0,0,2025-07-08T10:37:05.516804495Z
46,14,SI266220200309225433,0,0,2025-07-08T10:37:06.100401077Z
41,9,SI266220200309225433,0,0,2025-07-08T10:37:05.515795651Z
50,2,SI266220200309225433,77,0,2025-07-08T10:37:06.102224186Z
45,13,SI266220200309225433,0,0,2025-07-08T10:37:06.099880475Z
52,4,SI266220200309225433,0,0,2025-07-08T10:37:06.282672148Z
47,15,SI266220200309225433,0,0,2025-07-08T10:37:06.100908440Z
51,3,SI266220200309225433,6667,0,2025-07-08T10:37:06.281233249Z
54,6,SI266220200309225433,0,0,2025-07-08T10:37:06.400691489Z
49,1,SI266220200309225433,0,0,2025-07-08T10:37:06.101699045Z
55,7,SI266220200309225433,2895,0,2025-07-08T10:37:06.835520052Z
53,5,SI266220200309225433,129,0,2025-07-08T10:37:06.283806186Z
56,8,SI266220200309225433,0,0,2025-07-08T10:37:06.836533750Z
59,11,SI266220200309225433,0,0,2025-07-08T10:37:06.941232783Z
60,12,SI266220200309225433,0,0,2025-07-08T10:37:06.942100253Z
64,0,SI266220200309225433,0,0,2025-07-08T10:37:06.945205213Z
63,15,SI266220200309225433,0,0,2025-07-08T10:37:06.944627027Z
57,9,SI266220200309225433,358,0,2025-07-08T10:37:06.837474758Z
58,10,SI266220200309225433,4,0,2025-07-08T10:37:06.838404129Z
62,14,SI266220200309225433,0,0,2025-07-08T10:37:06.943578136Z
66,2,SI266220200309225433,0,0,2025-07-08T10:37:07.366330047Z
61,13,SI266220200309225433,0,0,2025-07-08T10:37:06.942873369Z
67,3,SI266220200309225433,268,0,2025-07-08T10:37:07.367269521Z
68,4,SI266220200309225433,0,0,2025-07-08T10:37:07.367915368Z
70,6,SI266220200309225433,0,0,2025-07-08T10:37:07.373429108Z
65,1,SI266220200309225433,0,0,2025-07-08T10:37:06.945797492Z
71,7,SI266220200309225433,91,0,2025-07-08T10:37:07.685353369Z
69,5,SI266220200309225433,0,0,2025-07-08T10:37:07.368731986Z
72,8,SI266220200309225433,0,0,2025-07-08T10:37:07.686180980Z
75,11,SI266220200309225433,0,0,2025-07-08T10:37:07.784735931Z
76,12,SI266220200309225433,0,0,2025-07-08T10:37:07.785439189Z
