batch_id,print_id,tile_id,P1_x,P1_y,δP1,P2_x,P2_y,δP2,P3_x,P3_y,δP3,P4_x,P4_y,δP4,P5_x,P5_y,δP5,latency_ms,timestamp
1,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2025-06-27T14:32:33.629739280Z
0,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2025-06-27T14:32:33.628459045Z
5,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2025-06-27T14:32:33.632928749Z
2,SI266220200309225433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2025-06-27T14:32:33.630342591Z
8,SI266220200309225433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2025-06-27T14:32:33.654777486Z
11,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2025-06-27T14:32:33.657633608Z
13,SI266220200309225433,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2025-06-27T14:32:33.659002294Z
3,SI266220200309225433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2025-06-27T14:32:33.630962328Z
7,SI266220200309225433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2025-06-27T14:32:33.653056542Z
6,SI266220200309225433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2025-06-27T14:32:33.633757694Z
4,SI266220200309225433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2025-06-27T14:32:33.631797719Z
16,SI266220200309225433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2025-06-27T14:32:33.732398567Z
12,SI266220200309225433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2025-06-27T14:32:33.658219744Z
10,SI266220200309225433,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2025-06-27T14:32:33.656955297Z
15,SI266220200309225433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2025-06-27T14:32:33.731736636Z
14,SI266220200309225433,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2025-06-27T14:32:33.730912380Z
23,SI266220200309225433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2025-06-27T14:32:33.750013458Z
17,SI266220200309225433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2025-06-27T14:32:33.733243654Z
9,SI266220200309225433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2025-06-27T14:32:33.655978596Z
22,SI266220200309225433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2025-06-27T14:32:33.748966017Z
20,SI266220200309225433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2025-06-27T14:32:33.735520713Z
19,SI266220200309225433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2025-06-27T14:32:33.734824680Z
18,SI266220200309225433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2025-06-27T14:32:33.734193103Z
27,SI266220200309225433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2025-06-27T14:32:33.850238699Z
21,SI266220200309225433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2025-06-27T14:32:33.736682496Z
24,SI266220200309225433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2025-06-27T14:32:33.751186336Z
28,SI266220200309225433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2025-06-27T14:32:33.852147982Z
30,SI266220200309225433,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2025-06-27T14:32:33.855140461Z
25,SI266220200309225433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2025-06-27T14:32:33.830805068Z
