batch_id,tile_id,print_id,saturated,latency_ms,timestamp
9,9,SI266220200309225433,1712,0,2025-07-08T10:40:00.470894549Z
8,8,SI266220200309225433,0,0,2025-07-08T10:40:00.469958951Z
7,7,SI266220200309225433,4555,0,2025-07-08T10:40:00.469174027Z
6,6,SI266220200309225433,0,0,2025-07-08T10:40:00.401367029Z
3,3,SI266220200309225433,5639,0,2025-07-08T10:40:00.398915161Z
2,2,SI266220200309225433,0,0,2025-07-08T10:40:00.398023140Z
1,1,SI266220200309225433,0,0,2025-07-08T10:40:00.397016597Z
4,4,SI266220200309225433,668,0,2025-07-08T10:40:00.399559980Z
14,14,SI266220200309225433,0,0,2025-07-08T10:40:00.815660579Z
0,0,SI266220200309225433,0,0,2025-07-08T10:40:00.394790693Z
18,2,SI266220200309225433,0,0,2025-07-08T10:40:00.818866591Z
17,1,SI266220200309225433,0,0,2025-07-08T10:40:00.817869261Z
16,0,SI266220200309225433,0,0,2025-07-08T10:40:00.816833021Z
5,5,SI266220200309225433,0,0,2025-07-08T10:40:00.400400886Z
23,7,SI266220200309225433,298,0,2025-07-08T10:40:00.853965131Z
22,6,SI266220200309225433,0,0,2025-07-08T10:40:00.833078872Z
21,5,SI266220200309225433,0,0,2025-07-08T10:40:00.831463676Z
24,8,SI266220200309225433,0,0,2025-07-08T10:40:00.856215304Z
13,13,SI266220200309225433,0,0,2025-07-08T10:40:00.814967562Z
12,12,SI266220200309225433,5,0,2025-07-08T10:40:00.813903015Z
11,11,SI266220200309225433,0,0,2025-07-08T10:40:00.472997334Z
15,15,SI266220200309225433,0,0,2025-07-08T10:40:00.816287077Z
26,10,SI266220200309225433,0,0,2025-07-08T10:40:00.859876297Z
10,10,SI266220200309225433,787,0,2025-07-08T10:40:00.471963820Z
19,3,SI266220200309225433,348,0,2025-07-08T10:40:00.819458501Z
20,4,SI266220200309225433,0,0,2025-07-08T10:40:00.820086532Z
25,9,SI266220200309225433,0,0,2025-07-08T10:40:00.858930849Z
33,1,SI266220200309225433,0,0,2025-07-08T10:40:00.897525699Z
32,0,SI266220200309225433,0,0,2025-07-08T10:40:00.896680508Z
31,15,SI266220200309225433,0,0,2025-07-08T10:40:00.895784656Z
34,2,SI266220200309225433,0,0,2025-07-08T10:40:00.898636635Z
35,3,SI266220200309225433,1253,0,2025-07-08T10:40:00.914425171Z
28,12,SI266220200309225433,0,0,2025-07-08T10:40:00.886617790Z
27,11,SI266220200309225433,0,0,2025-07-08T10:40:00.874573594Z
29,13,SI266220200309225433,0,0,2025-07-08T10:40:00.887693281Z
30,14,SI266220200309225433,0,0,2025-07-08T10:40:00.889274493Z
38,6,SI266220200309225433,0,0,2025-07-08T10:40:01.020634789Z
37,5,SI266220200309225433,0,0,2025-07-08T10:40:00.917590473Z
36,4,SI266220200309225433,0,0,2025-07-08T10:40:00.916746274Z
39,7,SI266220200309225433,113,0,2025-07-08T10:40:01.022354472Z
41,9,SI266220200309225433,0,0,2025-07-08T10:40:01.025192298Z
40,8,SI266220200309225433,0,0,2025-07-08T10:40:01.023568093Z
42,10,SI266220200309225433,0,0,2025-07-08T10:40:01.028636026Z
44,12,SI266220200309225433,0,0,2025-07-08T10:40:01.595985171Z
49,1,SI266220200309225433,0,0,2025-07-08T10:40:01.601023187Z
50,2,SI266220200309225433,77,0,2025-07-08T10:40:01.602390574Z
45,13,SI266220200309225433,0,0,2025-07-08T10:40:01.596862648Z
43,11,SI266220200309225433,0,0,2025-07-08T10:40:01.046046474Z
51,3,SI266220200309225433,6667,0,2025-07-08T10:40:01.603340047Z
