batch_id,tile_id,print_id,saturated,latency_ms,timestamp
2,2,SI266220200309225433,0,0,2025-07-08T10:30:30.776625834Z
0,0,SI266220200309225433,0,0,2025-07-08T10:30:30.774094885Z
4,4,SI266220200309225433,668,0,2025-07-08T10:30:30.777571083Z
1,1,SI266220200309225433,0,0,2025-07-08T10:30:30.776115386Z
6,6,SI266220200309225433,0,0,2025-07-08T10:30:30.797442951Z
5,5,SI266220200309225433,0,0,2025-07-08T10:30:30.796375940Z
8,8,SI266220200309225433,0,0,2025-07-08T10:30:30.898546042Z
3,3,SI266220200309225433,5639,0,2025-07-08T10:30:30.777156025Z
12,12,SI266220200309225433,5,0,2025-07-08T10:30:30.966097262Z
10,10,SI266220200309225433,787,0,2025-07-08T10:30:30.940248208Z
14,14,SI266220200309225433,0,0,2025-07-08T10:30:30.987975706Z
16,0,SI266220200309225433,0,0,2025-07-08T10:30:31.005842287Z
7,7,SI266220200309225433,4555,0,2025-07-08T10:30:30.897741049Z
11,11,SI266220200309225433,0,0,2025-07-08T10:30:30.965437683Z
9,9,SI266220200309225433,1712,0,2025-07-08T10:30:30.899280823Z
18,2,SI266220200309225433,0,0,2025-07-08T10:30:31.053337594Z
22,6,SI266220200309225433,0,0,2025-07-08T10:30:31.124503644Z
13,13,SI266220200309225433,0,0,2025-07-08T10:30:30.986898406Z
20,4,SI266220200309225433,0,0,2025-07-08T10:30:31.100519519Z
19,3,SI266220200309225433,348,0,2025-07-08T10:30:31.099747878Z
15,15,SI266220200309225433,0,0,2025-07-08T10:30:31.005332784Z
17,1,SI266220200309225433,0,0,2025-07-08T10:30:31.014641377Z
26,10,SI266220200309225433,0,0,2025-07-08T10:30:31.204658964Z
21,5,SI266220200309225433,0,0,2025-07-08T10:30:31.110269912Z
28,12,SI266220200309225433,0,0,2025-07-08T10:30:31.225409809Z
27,11,SI266220200309225433,0,0,2025-07-08T10:30:31.224912393Z
24,8,SI266220200309225433,0,0,2025-07-08T10:30:31.146942311Z
23,7,SI266220200309225433,298,0,2025-07-08T10:30:31.146378006Z
25,9,SI266220200309225433,0,0,2025-07-08T10:30:31.192117389Z
34,2,SI266220200309225433,0,0,2025-07-08T10:30:31.270161485Z
30,14,SI266220200309225433,0,0,2025-07-08T10:30:31.242988244Z
29,13,SI266220200309225433,0,0,2025-07-08T10:30:31.226068173Z
36,4,SI266220200309225433,0,0,2025-07-08T10:30:31.319258665Z
32,0,SI266220200309225433,0,0,2025-07-08T10:30:31.268480776Z
31,15,SI266220200309225433,0,0,2025-07-08T10:30:31.243981120Z
33,1,SI266220200309225433,0,0,2025-07-08T10:30:31.269365189Z
35,3,SI266220200309225433,1253,0,2025-07-08T10:30:31.307923636Z
38,6,SI266220200309225433,0,0,2025-07-08T10:30:31.341586667Z
37,5,SI266220200309225433,0,0,2025-07-08T10:30:31.329882385Z
40,8,SI266220200309225433,0,0,2025-07-08T10:30:31.710592441Z
42,10,SI266220200309225433,0,0,2025-07-08T10:30:31.719964822Z
39,7,SI266220200309225433,113,0,2025-07-08T10:30:31.709942234Z
46,14,SI266220200309225433,0,0,2025-07-08T10:30:32.236633118Z
44,12,SI266220200309225433,0,0,2025-07-08T10:30:32.081291566Z
41,9,SI266220200309225433,0,0,2025-07-08T10:30:31.711169709Z
43,11,SI266220200309225433,0,0,2025-07-08T10:30:31.903036232Z
48,0,SI266220200309225433,0,0,2025-07-08T10:30:32.237292043Z
50,2,SI266220200309225433,77,0,2025-07-08T10:30:32.456082142Z
45,13,SI266220200309225433,0,0,2025-07-08T10:30:32.081745971Z
47,15,SI266220200309225433,0,0,2025-07-08T10:30:32.237040506Z
52,4,SI266220200309225433,0,0,2025-07-08T10:30:32.648740867Z
49,1,SI266220200309225433,0,0,2025-07-08T10:30:32.242800508Z
54,6,SI266220200309225433,0,0,2025-07-08T10:30:32.855217476Z
51,3,SI266220200309225433,6667,0,2025-07-08T10:30:32.648006638Z
53,5,SI266220200309225433,129,0,2025-07-08T10:30:32.656509917Z
56,8,SI266220200309225433,0,0,2025-07-08T10:30:33.047148140Z
58,10,SI266220200309225433,4,0,2025-07-08T10:30:33.148988628Z
55,7,SI266220200309225433,2895,0,2025-07-08T10:30:32.856018530Z
60,12,SI266220200309225433,0,0,2025-07-08T10:30:33.255856430Z
62,14,SI266220200309225433,0,0,2025-07-08T10:30:33.464492155Z
57,9,SI266220200309225433,358,0,2025-07-08T10:30:33.047807372Z
64,0,SI266220200309225433,0,0,2025-07-08T10:30:33.465415414Z
59,11,SI266220200309225433,0,0,2025-07-08T10:30:33.149676181Z
66,2,SI266220200309225433,0,0,2025-07-08T10:30:33.569606421Z
61,13,SI266220200309225433,0,0,2025-07-08T10:30:33.256433117Z
63,15,SI266220200309225433,0,0,2025-07-08T10:30:33.465030127Z
68,4,SI266220200309225433,0,0,2025-07-08T10:30:33.763857789Z
70,6,SI266220200309225433,0,0,2025-07-08T10:30:33.959656873Z
65,1,SI266220200309225433,0,0,2025-07-08T10:30:33.465791450Z
67,3,SI266220200309225433,268,0,2025-07-08T10:30:33.763264556Z
69,5,SI266220200309225433,0,0,2025-07-08T10:30:33.764402246Z
72,8,SI266220200309225433,0,0,2025-07-08T10:30:33.960920090Z
74,10,SI266220200309225433,0,0,2025-07-08T10:30:34.289638010Z
71,7,SI266220200309225433,91,0,2025-07-08T10:30:33.960397192Z
76,12,SI266220200309225433,0,0,2025-07-08T10:30:34.394580425Z
78,14,SI266220200309225433,0,0,2025-07-08T10:30:34.591092010Z
